Minutenmittelwerte Messe M1 WRE1
Datum Uhrzeit;DC-Leistung;Wirkleistung;Scheinleistung;Blindleistung;Maximale Kühlkörpertemperatur;Maximale Drosselablufttemperatur;Tagesenergie;Monatsenergie;Jahresenergie;Gesamtenergie;Einstrahlung global;Einstrahlung M1;Einstrahlung M2;Einstrahlung M3;Temperatur global;Temperatur M1;Temperatur M2;Temperatur M3;Temperatur M4;Temperatur M5;Temperatur M6;Temperatur Umgebung;WR1 R-Iso;WR1 R-Iso Nacht;WR1 R-Iso Nacht DC1;WR1 R-Iso Nacht DC2;WR1 R-Iso Nacht DC3;WR1 R-Iso Nacht DC4;WR1 DC-Strom;WR1 DC-Strom String1;WR1  DC-Strom String2;WR1 DC-Strom String3;WR1 DC-Strom String4;WR1 DC-Strom in % String1;WR1 DC-Strom in % String2;WR1 DC-Strom in % String3;WR1 DC-Strom in % String4;WR1 DC-Spannung;WR1 DC-Spannung Feld;WR1 DC-Leistung;WR1 DC-Leistung String1;WR1  DC-Leistung String2;WR1 DC-Leistung String3;WR1 DC-Leistung String4;WR1 AC-Strom L1;WR1 AC-Strom L2;WR1 AC-Strom L3;WR1 AC-Spannung L1;WR1 AC-Spannung L2;WR1 AC-Spannung L3;WR1 AC-Wirkleistung;WR1 AC-Scheinleistung;WR1 AC-Blindleistung;WR1 Frequenz;WR1 Kühlkörpertemperatur;WR1 Drosselablufttemperatur;WR1 Tagesenergie;WR1 Monatsenergie;WR1 Jahresenergie;WR1 Gesamtenergie;WR1 Wirkungsgrad in % String1;WR1 Wirkungsgrad in % String2;WR1 Wirkungsgrad in % String3;WR1 Wirkungsgrad in % String4;WR2 R-Iso;WR2 R-Iso Nacht;WR2 R-Iso Nacht DC1;WR2 R-Iso Nacht DC2;WR2 R-Iso Nacht DC3;WR2 R-Iso Nacht DC4;WR2 DC-Strom;WR2 DC-Strom String1;WR2  DC-Strom String2;WR2 DC-Strom String3;WR2 DC-Strom String4;WR2 DC-Strom in % String1;WR2 DC-Strom in % String2;WR2 DC-Strom in % String3;WR2 DC-Strom in % String4;WR2 DC-Spannung;WR2 DC-Spannung Feld;WR2 DC-Leistung;WR2 DC-Leistung String1;WR2  DC-Leistung String2;WR2 DC-Leistung String3;WR2 DC-Leistung String4;WR2 AC-Strom L1;WR2 AC-Strom L2;WR2 AC-Strom L3;WR2 AC-Spannung L1;WR2 AC-Spannung L2;WR2 AC-Spannung L3;WR2 AC-Wirkleistung;WR2 AC-Scheinleistung;WR2 AC-Blindleistung;WR2 Frequenz;WR2 Kühlkörpertemperatur;WR2 Drosselablufttemperatur;WR2 Tagesenergie;WR2 Monatsenergie;WR2 Jahresenergie;WR2 Gesamtenergie;WR2 Wirkungsgrad in % String1;WR2 Wirkungsgrad in % String2;WR2 Wirkungsgrad in % String3;WR2 Wirkungsgrad in % String4;WR3 R-Iso;WR3 R-Iso Nacht;WR3 R-Iso Nacht DC1;WR3 R-Iso Nacht DC2;WR3 R-Iso Nacht DC3;WR3 R-Iso Nacht DC4;WR3 DC-Strom;WR3 DC-Strom String1;WR3  DC-Strom String2;WR3 DC-Strom String3;WR3 DC-Strom String4;WR3 DC-Strom in % String1;WR3 DC-Strom in % String2;WR3 DC-Strom in % String3;WR3 DC-Strom in % String4;WR3 DC-Spannung;WR3 DC-Spannung Feld;WR3 DC-Leistung;WR3 DC-Leistung String1;WR3  DC-Leistung String2;WR3 DC-Leistung String3;WR3 DC-Leistung String4;WR3 AC-Strom L1;WR3 AC-Strom L2;WR3 AC-Strom L3;WR3 AC-Spannung L1;WR3 AC-Spannung L2;WR3 AC-Spannung L3;WR3 AC-Wirkleistung;WR3 AC-Scheinleistung;WR3 AC-Blindleistung;WR3 Frequenz;WR3 Kühlkörpertemperatur;WR3 Drosselablufttemperatur;WR3 Tagesenergie;WR3 Monatsenergie;WR3 Jahresenergie;WR3 Gesamtenergie;WR3 Wirkungsgrad in % String1;WR3 Wirkungsgrad in % String2;WR3 Wirkungsgrad in % String3;WR3 Wirkungsgrad in % String4
15.08.2014 15:18:00;223,96;209,11;212,27;-27,72;32,92;40,00;2680,92;51822,00;772399,00;7943076,00;243,89;249,67;250,80;249,68;44,40;32,11;30,93;27,95;32,55;28,49;34,14;18,33;122,38;0,00;0,00;0,00;0,00;0,00;143,45;39,11;43,94;37,93;50,16;20,67;21,77;22,28;22,72;407,82;403,50;58,48;16,33;18,36;15,84;20,95;74,36;81,91;105,26;215,78;217,60;218,63;54,67;55,32;-9,45;49,97;30,00;36,00;989,04;16061,00;242159,00;2550337,00;10,21;10,75;9,90;12,27;122,38;0,00;0,00;0,00;0,00;0,00;266,74;43,25;46,96;21,53;48,42;22,86;23,27;11,36;24,00;415,15;403,50;110,68;17,18;18,65;8,54;19,24;146,60;158,59;179,20;217,30;218,98;220,03;103,02;104,70;-10,97;49,97;31,00;37,90;791,08;18917,00;290264,00;2840456,00;10,73;10,92;5,34;11,26;122,38;0,00;0,00;0,00;0,00;0,00;136,37;45,14;48,87;49,32;51,90;23,86;24,21;26,07;25,72;402,87;403,50;54,91;17,92;19,42;19,60;20,62;72,57;77,74;100,45;217,62;217,12;218,33;51,39;52,26;-7,60;49,97;33,00;40,00;900,67;16844,00;239976,00;2552283,00;11,19;11,35;12,24;12,07
15.08.2014 15:19:00;193,57;180,87;185,08;-33,52;32,80;39,83;2684,15;51822,00;772399,00;7943076,00;218,65;218,73;219,38;217,91;44,40;30,67;29,52;26,54;31,00;26,87;32,40;17,70;133,00;0,00;0,00;0,00;0,00;0,00;146,23;34,66;38,94;33,41;44,09;18,32;19,29;19,62;19,97;409,53;404,88;59,86;14,49;16,28;13,96;18,44;73,57;89,72;102,15;215,63;217,92;218,58;55,10;56,29;-12,69;49,98;30,00;36,00;989,87;16061,00;242159,00;2550337,00;10,36;10,91;9,98;12,36;133,00;0,00;0,00;0,00;0,00;0,00;190,21;37,69;40,89;21,12;41,64;19,92;20,26;11,15;20,63;416,83;404,88;79,18;15,00;16,28;8,40;16,58;103,48;115,63;130,01;217,13;218,97;219,92;73,44;74,98;-8,83;49,98;31,05;37,02;792,70;18917,00;290264,00;2840456,00;10,72;10,90;6,00;11,11;133,00;0,00;0,00;0,00;0,00;0,00;139,55;38,40;41,52;41,82;43,62;20,29;20,57;22,10;21,60;404,23;404,88;56,41;15,28;16,52;16,65;17,36;72,30;86,32;97,86;217,43;217,67;218,90;52,25;53,81;-11,88;49,98;32,83;39,83;901,46;16844,00;239976,00;2552283,00;10,92;11,07;11,90;11,63
15.08.2014 15:20:00;174,81;165,82;170,85;-41,75;31,63;39,00;2687,03;51822,00;772399,00;7943076,00;202,71;199,80;200,45;199,36;44,40;29,57;28,43;25,62;29,72;25,77;31,05;17,55;133,00;0,00;0,00;0,00;0,00;0,00;217,54;31,30;35,29;30,30;40,04;16,53;17,48;17,79;18,14;410,55;406,33;89,30;13,10;14,77;12,69;16,77;105,87;145,75;142,27;215,02;217,97;218,78;84,73;86,66;-21,68;49,99;29,95;36,00;991,10;16061,00;242159,00;2550337,00;10,24;10,82;9,92;12,30;133,00;0,00;0,00;0,00;0,00;0,00;0,05;34,24;37,20;20,84;37,90;18,09;18,43;11,00;18,78;418,97;406,33;0,02;13,65;14,83;8,30;15,11;0,00;0,00;3,89;216,77;219,00;219,82;0,00;0,00;0,00;50,00;32,00;36,45;793,20;18917,00;290264,00;2840456,00;10,68;10,87;6,50;11,08;133,00;0,00;0,00;0,00;0,00;0,00;210,64;34,83;37,72;37,97;39,45;18,41;18,68;20,06;19,54;405,65;406,33;85,43;13,88;15,04;15,13;15,72;102,87;140,71;141,17;217,00;217,62;218,50;81,17;84,18;-20,12;49,99;31,67;39,00;902,65;16844,00;239976,00;2552283,00;10,85;11,03;11,84;11,53
15.08.2014 15:21:00;155,12;146,64;151,42;-39,46;30,45;38,55;2689,62;51822,00;772399,00;7943076,00;182,01;177,89;178,31;177,49;44,40;28,68;27,51;24,65;28,62;24,73;30,05;17,47;133,00;0,00;0,00;0,00;0,00;0,00;194,18;27,74;31,53;27,00;35,80;14,66;15,61;15,85;16,21;408,55;403,81;79,33;11,58;13,17;11,26;14,95;90,04;129,83;128,94;215,00;217,95;218,98;74,80;76,73;-20,27;50,00;29,03;36,00;992,42;16061,00;242159,00;2550337,00;10,18;10,85;9,90;12,31;133,00;0,00;0,00;0,00;0,00;0,00;0,41;30,50;33,18;20,93;33,83;16,11;16,43;11,05;16,76;416,52;403,81;0,17;12,11;13,19;8,31;13,45;0,00;0,00;4,11;216,85;218,80;219,77;0,00;0,00;0,00;50,00;32,73;34,78;793,20;18917,00;290264,00;2840456,00;10,66;10,86;7,31;11,08;133,00;0,00;0,00;0,00;0,00;0,00;188,49;31,04;33,73;34,12;35,36;16,41;16,71;18,02;17,51;403,40;403,81;76,02;12,32;13,41;13,56;14,06;86,33;125,52;127,11;217,00;217,87;218,77;71,94;74,69;-19,16;50,00;31,00;38,55;903,93;16844,00;239976,00;2552283,00;10,84;11,06;11,93;11,58
15.08.2014 15:22:00;139,75;131,98;136,42;-35,46;29,98;37,78;2691,92;51822,00;772399,00;7943076,00;165,61;160,90;161,26;159,68;44,40;27,86;26,79;23,96;27,73;23,93;29,15;17,46;133,55;0,00;0,00;0,00;0,00;0,00;209,68;25,28;28,88;24,55;32,58;13,35;14,30;14,41;14,75;406,25;402,11;85,29;10,53;12,03;10,22;13,58;101,65;140,37;135,47;214,98;217,57;218,27;80,70;82,80;-21,20;49,99;29,00;35,77;993,60;16061,00;242159,00;2550337,00;10,26;10,99;9,97;12,40;133,55;0,00;0,00;0,00;0,00;0,00;0,12;27,56;30,00;20,49;30,49;14,56;14,86;10,82;15,10;414,62;402,11;0,05;10,92;11,88;8,11;12,09;0,00;0,00;3,96;216,53;218,92;219,55;0,00;0,00;0,00;49,99;33,00;33,77;793,20;18917,00;290264,00;2840456,00;10,64;10,85;7,91;11,03;133,55;0,00;0,00;0,00;0,00;0,00;133,19;27,86;30,32;30,72;31,75;14,72;15,01;16,22;15,72;401,32;402,11;53,39;11,03;12,02;12,17;12,59;61,31;91,97;92,46;216,93;217,27;218,27;51,33;53,62;-14,39;49,99;31,00;37,78;905,05;16844,00;239976,00;2552283,00;10,75;10,97;11,86;11,50
15.08.2014 15:23:00;133,45;127,37;129,22;-27,25;28,52;37,77;2694,05;51822,00;772399,00;7943076,00;159,48;153,67;153,22;150,48;44,40;27,03;25,99;23,25;26,95;23,26;28,27;17,35;134,00;0,00;0,00;0,00;0,00;0,00;327,45;24,73;28,16;23,71;31,33;13,06;13,94;13,91;14,18;407,60;403,98;133,48;10,32;11,75;9,89;13,08;180,81;212,79;195,14;215,00;217,97;218,00;127,43;129,22;-27,32;49,98;29,00;35,82;995,41;16061,00;242159,00;2550337,00;10,61;11,32;10,17;12,60;134,00;0,00;0,00;0,00;0,00;0,00;0,03;26,26;28,49;19,47;28,64;13,87;14,12;10,28;14,18;416,35;403,98;0,01;10,43;11,32;7,72;11,38;0,00;0,00;3,81;216,45;218,95;219,07;0,00;0,00;0,00;49,98;33,28;32,20;793,20;18917,00;290264,00;2840456,00;10,73;10,91;7,94;10,96;134,00;0,00;0,00;0,00;0,00;0,00;0,18;25,95;28,20;28,53;29,37;13,70;13,97;15,07;14,54;403,67;403,98;0,07;10,31;11,21;11,33;11,66;0,00;0,00;0,00;216,40;217,23;217,33;0,00;0,00;0,00;49,98;31,80;37,77;905,40;16844,00;239976,00;2552283,00;10,59;10,80;11,66;11,24
15.08.2014 15:24:00;137,67;131,76;133,28;-27,94;29,00;39,27;2696,16;51822,00;772399,00;7943076,00;166,23;158,63;157,37;152,47;44,40;26,47;25,33;22,74;26,38;22,87;27,58;17,26;134,00;0,00;0,00;0,00;0,00;0,00;336,04;26,85;30,22;25,13;32,97;14,19;14,96;14,75;14,93;410,00;406,13;137,83;11,24;12,65;10,50;13,80;186,80;219,34;200,81;214,98;218,00;218,00;131,43;133,28;-28,12;49,99;29,00;36,00;997,53;16061,00;242159,00;2550337,00;11,26;11,88;10,54;12,97;134,00;0,00;0,00;0,00;0,00;0,00;0,43;27,33;29,39;18,85;28,95;14,43;14,55;9,95;14,34;418,87;406,13;0,18;10,89;11,71;7,49;11,53;0,00;0,00;3,89;216,47;219,08;219,28;0,00;0,00;0,00;49,99;34,00;31,95;793,20;18917,00;290264,00;2840456,00;10,92;11,01;7,53;10,84;134,00;0,00;0,00;0,00;0,00;0,00;0,19;25,98;28,02;28,13;28,71;13,73;13,87;14,86;14,22;406,03;406,13;0,08;10,34;11,17;11,20;11,44;0,00;0,00;0,00;216,48;217,23;217,57;0,00;0,00;0,00;49,99;32,00;39,27;905,40;16844,00;239976,00;2552283,00;10,38;10,49;11,24;10,76
15.08.2014 15:25:00;162,73;155,59;155,94;-28,67;29,00;40,02;2698,49;51822,00;772399,00;7943076,00;191,41;183,23;180,62;172,64;44,40;25,91;24,80;22,42;25,95;22,63;26,96;17,20;142,23;0,00;0,00;0,00;0,00;0,00;392,93;37,03;38,81;30,44;39,38;19,57;19,22;17,88;17,83;412,58;409,31;162,19;15,55;16,29;12,77;16,53;222,48;254,56;235,79;215,00;218,00;218,00;154,94;155,94;-28,73;50,00;29,00;36,00;999,85;16061,00;242159,00;2550337,00;13,50;13,32;11,18;13,57;142,23;0,00;0,00;0,00;0,00;0,00;0,34;31,94;34,02;18,95;32,60;16,88;16,84;10,00;16,15;421,82;409,31;0,14;12,78;13,60;7,56;13,05;0,00;0,00;3,89;216,75;219,12;219,27;0,00;0,00;0,00;49,99;34,00;31,02;793,20;18917,00;290264,00;2840456,00;11,21;11,19;6,66;10,72;142,23;0,00;0,00;0,00;0,00;0,00;0,09;28,84;30,80;30,33;30,81;15,24;15,25;16,02;15,26;408,85;409,31;0,04;11,53;12,32;12,12;12,32;0,00;0,00;0,00;216,67;217,45;217,60;0,00;0,00;0,00;50,00;32,00;40,02;905,40;16844,00;239976,00;2552283,00;10,12;10,14;10,66;10,14
15.08.2014 15:26:00;435,31;413,06;413,70;-50,94;31,10;40,63;2702,81;51822,00;772399,00;7943076,00;424,88;459,56;447,90;413,45;44,40;26,07;24,92;22,76;26,37;22,99;27,20;17,31;147,00;0,00;0,00;0,00;0,00;0,00;588,83;112,27;103,02;99,22;107,00;59,39;51,08;58,31;48,49;412,55;409,65;243,31;47,21;43,31;41,70;44,92;342,66;368,56;359,45;216,00;218,63;218,68;232,76;235,75;-29,04;50,00;29,00;36,22;1003,20;16061,00;242159,00;2550337,00;21,44;18,56;17,72;17,19;147,00;0,00;0,00;0,00;0,00;0,00;462,48;103,50;85,58;19,30;80,52;54,74;42,43;10,18;39,92;420,88;409,65;193,10;41,40;34,23;7,72;32,21;262,78;275,33;278,24;217,67;220,42;220,20;178,93;177,95;-20,37;50,00;32,68;32,33;794,12;18917,00;290264,00;2840456,00;16,66;11,50;3,59;11,20;147,00;0,00;0,00;0,00;0,00;0,00;0,15;76,67;73,05;65,48;54,73;40,54;36,21;34,63;27,12;409,08;409,65;0,06;30,68;29,24;26,21;21,91;0,00;0,00;0,00;217,33;218,40;218,25;0,00;0,00;0,00;50,00;32,52;40,63;905,40;16844,00;239976,00;2552283,00;13,60;11,51;12,62;9,84
15.08.2014 15:27:00;390,86;369,53;373,94;-49,40;30,47;37,35;2709,68;51822,00;772399,00;7943076,00;399,89;430,68;427,77;413,67;44,40;26,41;25,26;23,32;27,13;23,78;27,81;17,57;147,00;0,00;0,00;0,00;0,00;0,00;390,57;77,49;73,51;67,96;85,28;40,98;36,44;39,93;38,65;417,45;413,87;163,01;32,72;31,04;28,70;36,02;220,95;250,95;248,41;215,98;218,08;218,73;156,06;156,82;-23,30;49,99;29,00;35,38;1006,30;16061,00;242159,00;2550337,00;12,41;11,48;11,34;13,10;147,00;0,00;0,00;0,00;0,00;0,00;535,23;72,42;79,00;19,70;72,94;38,29;39,16;10,39;36,15;425,03;413,87;227,49;29,20;31,84;7,91;29,42;310,88;341,87;335,58;217,38;220,00;220,05;213,57;217,12;-25,90;49,99;30,47;34,85;797,86;18917,00;290264,00;2840456,00;11,44;11,24;3,10;10,70;147,00;0,00;0,00;0,00;0,00;0,00;0,12;77,31;75,26;93,51;83,48;40,88;37,30;49,45;41,38;413,92;413,87;0,04;31,14;30,34;37,61;33,62;0,00;0,00;0,00;217,00;217,98;218,05;0,00;0,00;0,00;49,99;33,00;37,35;905,40;16844,00;239976,00;2552283,00;12,59;11,15;15,31;11,91
15.08.2014 15:28:00;567,97;537,55;537,03;-64,54;30,57;36,15;2716,95;51822,00;772399,00;7943076,00;477,07;542,11;527,62;480,47;44,40;26,93;25,79;24,01;27,91;24,57;28,52;17,68;147,98;0,00;0,00;0,00;0,00;0,00;558,44;155,80;154,56;135,32;140,24;82,41;76,65;79,53;63,59;421,45;418,17;235,45;66,07;65,52;57,38;59,42;330,70;349,89;347,42;216,62;218,93;218,95;224,86;224,09;-27,53;49,99;29,00;35,15;1009,40;16061,00;242159,00;2550337,00;22,81;20,60;19,59;18,09;147,98;0,00;0,00;0,00;0,00;0,00;698,15;130,32;100,54;19,45;83,75;68,93;49,85;10,27;41,52;428,85;418,17;299,63;52,80;40,69;7,86;33,91;417,49;438,20;433,81;218,20;220,70;220,40;280,16;282,85;-30,95;49,99;30,00;36,15;801,98;18917,00;290264,00;2840456,00;17,09;11,70;2,73;11,05;147,98;0,00;0,00;0,00;0,00;0,00;76,13;85,41;83,22;79,18;86,70;45,17;41,26;41,87;42,98;417,48;418,17;31,14;34,57;33,74;32,09;35,15;45,88;44,54;38,08;217,85;218,77;218,40;29,88;30,09;-5,81;50,00;33,77;35,47;905,43;16844,00;239976,00;2552283,00;11,74;11,24;11,12;11,86
15.08.2014 15:29:00;859,36;818,47;820,30;-62,88;32,12;37,35;2728,47;51822,00;772399,00;7943076,00;888,86;995,57;981,85;932,40;44,40;29,17;27,87;26,45;30,96;27,74;31,25;18,25;148,00;0,00;0,00;0,00;0,00;0,00;648,22;167,58;181,53;154,48;203,23;88,65;90,02;90,79;92,14;413,88;411,24;268,26;70,58;76,46;65,06;85,60;388,63;385,40;397,90;217,62;219,55;219,23;257,06;255,99;-20,68;49,99;29,38;36,00;1013,42;16061,00;242159,00;2550337,00;11,36;11,53;10,46;12,91;148,00;0,00;0,00;0,00;0,00;0,00;780,33;173,51;188,37;19,66;185,84;91,78;93,41;10,38;92,16;421,37;411,24;328,72;69,69;75,65;7,88;74,64;465,94;466,77;479,23;219,57;221,07;220,92;308,16;310,94;-23,74;49,99;30,75;37,03;806,93;18917,00;290264,00;2840456,00;11,21;11,41;1,23;11,26;148,00;0,00;0,00;0,00;0,00;0,00;640,13;162,38;169,19;152,33;162,39;85,90;83,90;80,57;80,52;408,93;411,24;261,67;65,20;67,95;61,16;65,20;387,32;378,46;391,69;219,45;219,70;219,05;251,97;253,36;-19,06;49,99;32,20;37,18;907,90;16844,00;239976,00;2552283,00;10,50;10,26;9,86;9,85
15.08.2014 15:30:00;861,63;820,45;824,48;-67,97;31,42;38,65;2742,31;51822,00;772399,00;7943076,00;861,30;968,26;954,56;905,20;44,40;31,12;29,65;28,35;33,31;30,12;33,68;18,67;147,27;0,00;0,00;0,00;0,00;0,00;664,21;164,81;178,30;151,55;199,21;87,17;88,41;89,08;90,32;408,13;405,35;271,05;68,99;74,65;63,45;83,41;392,91;388,35;400,48;217,78;219,88;219,58;259,35;258,73;-22,34;50,00;30,00;36,00;1017,75;16061,00;242159,00;2550337,00;11,42;11,59;10,51;12,95;147,27;0,00;0,00;0,00;0,00;0,00;788,72;169,95;183,77;19,93;184,07;89,90;91,14;10,52;91,29;415,30;405,35;327,49;67,72;73,24;7,91;73,36;465,32;464,57;477,76;219,80;221,22;221,07;307,17;310,28;-26,00;50,00;31,00;37,23;812,15;18917,00;290264,00;2840456,00;11,22;11,37;1,27;11,38;147,27;0,00;0,00;0,00;0,00;0,00;652,85;169,94;181,35;175,11;184,63;89,90;89,93;92,63;91,56;402,93;405,35;262,97;67,69;72,27;69,78;73,57;391,83;381,12;394,63;219,65;219,85;219,38;253,87;255,47;-21,78;50,00;32,00;38,65;912,20;16844,00;239976,00;2552283,00;11,21;11,22;11,56;11,43
15.08.2014 15:31:00;845,90;805,11;808,87;-62,93;32,00;39,23;2755,86;51822,00;772399,00;7943076,00;852,23;958,31;944,78;894,80;44,40;32,61;31,20;29,82;34,81;31,55;35,42;18,82;147,00;0,00;0,00;0,00;0,00;0,00;658,27;163,58;176,79;150,18;197,34;86,52;87,67;88,28;89,47;405,13;402,34;266,57;68,27;73,79;62,69;82,37;385,91;382,65;395,24;217,58;219,77;219,15;255,20;254,10;-20,66;49,99;30,00;36,00;1022,01;16061,00;242159,00;2550337,00;11,43;11,58;10,49;12,93;147,00;0,00;0,00;0,00;0,00;0,00;778,31;168,18;181,84;21,12;181,84;88,96;90,17;11,15;90,17;412,23;402,34;320,70;66,76;72,18;8,36;72,18;456,89;455,78;468,20;219,62;221,08;220,92;300,92;304,08;-23,32;49,98;31,00;37,92;817,25;18917,00;290264,00;2840456,00;11,17;11,32;1,36;11,33;147,00;0,00;0,00;0,00;0,00;0,00;645,31;167,55;178,79;172,57;181,88;88,63;88,66;91,28;90,19;400,05;402,34;258,03;66,48;70,97;68,51;72,20;384,70;373,70;387,45;219,22;219,75;219,03;248,99;250,69;-19,03;49,99;32,00;39,23;916,39;16844,00;239976,00;2552283,00;11,13;11,13;11,46;11,33
15.08.2014 15:32:00;831,45;792,04;795,67;-63,11;31,00;39,97;2769,18;51822,00;772399,00;7943076,00;845,57;949,91;936,95;885,45;44,40;34,03;32,53;31,12;36,20;32,88;37,05;19,14;147,40;0,00;0,00;0,00;0,00;0,00;651,30;160,94;175,33;148,97;195,63;85,13;86,95;87,56;88,69;403,13;400,02;262,49;67,02;73,02;62,03;81,48;380,49;376,39;389,74;217,40;219,35;219,00;251,19;250,20;-20,38;49,98;30,00;36,02;1026,19;16061,00;242159,00;2550337,00;11,32;11,56;10,47;12,91;147,40;0,00;0,00;0,00;0,00;0,00;769,38;166,72;179,99;22,58;179,82;88,19;89,26;11,93;89,17;410,10;400,02;315,46;65,98;71,24;8,91;71,17;448,81;449,04;461,06;219,15;221,00;220,73;295,76;299,03;-23,44;49,98;31,48;37,98;822,26;18917,00;290264,00;2840456,00;11,15;11,29;1,49;11,28;147,40;0,00;0,00;0,00;0,00;0,00;638,18;165,72;176,76;170,59;179,69;87,66;87,65;90,24;89,10;397,90;400,02;253,83;65,54;69,96;67,52;71,12;378,61;367,00;381,55;219,10;219,23;219,00;245,20;246,43;-19,38;49,98;32,07;39,97;920,53;16844,00;239976,00;2552283,00;11,07;11,08;11,41;11,26
15.08.2014 15:33:00;820,18;781,07;785,23;-68,07;32,95;40,00;2782,30;51822,00;772399,00;7943076,00;839,28;941,27;927,20;875,26;44,40;35,39;33,88;32,33;37,56;34,15;38,62;19,63;148,00;0,00;0,00;0,00;0,00;0,00;648,17;162,54;175,31;148,58;194,73;85,97;86,93;87,32;88,29;399,83;396,93;259,16;67,47;72,78;61,67;80,84;375,78;372,22;385,17;217,42;219,47;219,17;248,02;247,48;-22,24;49,98;30,00;36,07;1030,31;16061,00;242159,00;2550337,00;11,52;11,65;10,52;12,94;148,00;0,00;0,00;0,00;0,00;0,00;764,45;165,68;178,44;22,37;177,83;87,63;88,49;11,81;88,19;406,87;396,93;311,03;65,28;70,32;8,78;70,08;442,98;441,94;454,67;219,40;221,03;220,98;291,72;294,92;-25,21;49,98;31,97;37,98;827,18;18917,00;290264,00;2840456,00;11,15;11,26;1,48;11,21;148,00;0,00;0,00;0,00;0,00;0,00;632,82;164,11;174,68;168,83;177,39;86,81;86,62;89,30;87,96;394,63;396,93;249,76;64,65;68,84;66,53;69,90;372,04;361,21;376,43;219,25;219,67;219,07;241,21;242,82;-20,53;49,98;32,95;40,00;924,59;16844,00;239976,00;2552283,00;11,04;11,01;11,36;11,19
15.08.2014 15:34:00;810,04;771,15;774,69;-61,69;32,95;40,07;2795,22;51822,00;772399,00;7943076,00;855,15;958,63;942,86;889,05;44,40;36,56;35,00;33,31;39,00;35,22;39,88;19,98;148,00;0,00;0,00;0,00;0,00;0,00;643,19;154,45;171,62;142,84;196,25;81,69;85,10;83,96;88,98;398,15;395,47;256,12;64,02;71,14;59,21;81,36;370,77;366,93;380,48;217,50;219,53;219,02;245,28;244,18;-20,11;49,98;30,00;36,32;1034,39;16061,00;242159,00;2550337,00;10,74;11,21;9,93;12,82;148,00;0,00;0,00;0,00;0,00;0,00;756,79;160,51;180,82;23,62;179,55;84,90;89,67;12,47;89,04;405,30;395,47;306,65;63,13;71,13;9,26;70,63;436,94;437,02;449,10;219,12;220,98;221,00;288,07;291,07;-23,00;49,98;32,00;38,00;832,04;18917,00;290264,00;2840456,00;10,60;11,19;1,53;11,12;148,00;0,00;0,00;0,00;0,00;0,00;626,66;163,32;175,38;168,96;177,09;86,39;86,98;89,37;87,82;393,13;395,47;246,27;64,22;68,97;66,45;69,65;367,76;355,50;371,03;219,05;219,75;219,02;237,88;239,44;-18,37;49,98;33,00;40,07;928,59;16844,00;239976,00;2552283,00;10,78;10,86;11,16;10,96
15.08.2014 15:35:00;785,92;748,96;751,90;-60,89;32,97;40,45;2807,86;51822,00;772399,00;7943076,00;829,26;925,59;909,19;855,45;44,40;37,56;35,97;34,38;40,35;36,42;40,83;20,53;143,87;0,00;0,00;0,00;0,00;0,00;634,05;159,54;176,15;148,17;192,95;84,39;87,35;87,08;87,48;393,57;390,56;249,50;65,80;72,67;61,13;79,61;363,47;355,90;372,23;217,63;219,65;219,03;239,02;237,86;-19,66;49,97;30,00;36,80;1038,38;16061,00;242159,00;2550337,00;11,70;12,09;10,86;13,26;143,87;0,00;0,00;0,00;0,00;0,00;743,82;162,60;175,73;24,52;174,16;86,01;87,14;12,95;86,37;400,32;390,56;297,79;63,56;68,69;9,56;68,09;424,65;423,57;437,05;219,00;220,95;220,75;279,65;282,40;-22,98;49,97;32,00;38,00;836,79;18917,00;290264,00;2840456,00;11,21;11,24;1,66;11,34;143,87;0,00;0,00;0,00;0,00;0,00;614,52;153,77;172,33;147,67;180,16;81,34;85,46;78,11;89,33;388,40;390,56;238,66;60,08;67,35;57,74;70,41;356,47;344,51;360,67;219,00;219,53;219,02;230,26;231,65;-18,35;49,97;33,00;40,45;932,49;16844,00;239976,00;2552283,00;10,67;11,21;10,21;11,71
15.08.2014 15:36:00;837,00;797,66;801,06;-66,23;33,00;40,98;2820,77;51822,00;772399,00;7943076,00;881,70;983,77;968,27;915,36;44,40;38,76;37,02;35,60;41,84;37,75;41,99;20,54;117,00;0,00;0,00;0,00;0,00;0,00;674,80;168,41;180,27;154,49;201,27;89,09;89,39;90,81;91,25;395,25;392,14;266,72;69,58;74,48;63,82;83,15;388,56;381,16;394,65;217,85;219,62;219,02;255,19;254,07;-21,84;49,97;30,43;36,93;1042,47;16061,00;242159,00;2550337,00;11,37;11,40;10,42;12,74;117,00;0,00;0,00;0,00;0,00;0,00;784,47;172,60;185,21;24,53;184,15;91,30;91,85;12,96;91,31;402,05;392,14;315,38;67,60;72,54;9,58;72,12;450,26;448,02;459,60;219,30;221,00;220,87;295,81;298,66;-24,31;49,97;32,00;38,03;841,62;18917,00;290264,00;2840456,00;11,04;11,11;1,52;11,05;117,00;0,00;0,00;0,00;0,00;0,00;655,56;169,89;179,91;173,95;179,75;89,87;89,21;92,02;89,14;389,72;392,14;255,47;66,51;70,46;68,13;70,40;382,01;368,64;383,18;219,27;219,70;219,03;246,44;248,33;-20,24;49,97;33,00;40,98;936,48;16844,00;239976,00;2552283,00;10,87;10,78;11,13;10,78
